ID,FAvialNum,season,Ice.cover,depth,phyla,genus,species,sp.abrev,tissue.type,C13:0,i-14:0,C14:0,C14:1w5,i-15:0,a-15:0,C15:0,i-16:0,a-16:0,C16:0,C16:0,C16:1w?,C16:1w7c,C16:1w?,i-17:0,a-17:0,C16:2w6,C17:0,C16:3w4,C16:3w3,C17:1w9c,C16:4w3,17:1w?,C16:4w1,C18:0,C18:1w?,C18:1w9c,C18:1w7c,C18:2w?,C18:2w?,C18:2w6c,C18:2w?,C18:3w6,C18:3w3,C18:4w3,C18:4w1,C18:5w3,C20:0,C20:1w?,C20:1w?,C20:1w9,C20:1w?,C20:1w?,C20:2w?,C20:3w?,C20:2w6,C20:3w6,C20:4w6,C20:3w3,C20:4w3,C20:5w3,C22:0,C22:1w9c,C22:2?,C22:2?,C22:2w6,C22:3?,C22:4w6,C22:5w6,C22:4w3,C22:5w3,C22:6w3,C24:1w9
797__ISAN.qgd,797,winter,<=60%,5-20m,anemone,Isotealia,antarctica,ISAN,tentacle,0.00975541,0.03618243,2.52276603,0.27859616,0.93705436,0.05445702,0.73412109,0.96797858,0.46633053,2.61E-05,15.6295772,0.13136111,2.25101807,0.4729094,1.28307196,0.90887078,0.28469635,1.22809921,0.20007763,0.0287612,0.09341143,0.0084527,0.01291247,0.15234579,9.29541817,0.08239533,4.83617122,6.32254128,0.02414212,0.04275633,0.64221369,1.23352703,0.04224747,0.5526699,0.47755865,0.2363059,0.00024755,0.36223842,0,2.22624484,1.89463649,4.93028175,0,0.39498186,0.08936654,1.05153069,0.44303689,3.08669003,0.78069424,0.81835129,14.8778501,0.06217929,3.45336759,1.02850523,0.66466535,0.19186407,0.15355528,2.80798003,0,0.21904865,7.37784638,0.52651221,0.07754513
798__ISAN.qgd,798,winter,<=60%,5-20m,anemone,Isotealia,antactica,ISAN,tentacle,0.00787408,0.02026688,0.85126397,0.01383166,1.34573886,0.04226464,0.95035438,1.32116134,0.74621303,2.53E-05,15.156868,0.19766179,0.8358173,0.2840656,1.59266684,1.09802348,0.24247428,1.71718957,0.02379248,0.02018294,0.05785791,0.00360009,0.0165734,0.01575879,11.2660413,0.09821078,2.10393562,3.51753815,0.00833695,0.02206515,0.47912103,0.49650902,0.02710527,0.41698203,0.14724228,0.08407055,0.00334944,0.33970612,0,1.87492885,1.13841536,5.16297194,0,0.26653632,0.09530589,0.4879102,0.23953628,3.36363778,0.3404557,0.5985398,18.5763284,0.08863302,5.50138582,0.82558751,0.38089133,0.26087077,0.16331143,4.62198502,0,0.25846066,10.0420539,0.08197139,0.05854246
801__DEME.qgd,801,winter,<=60%,5-20m,sponge,Dendrilla,membranosa,DEND,body wall,0.05106099,0.43061784,5.81667525,0.02632224,2.47844554,0.97762883,0.59806299,0.69674607,0.03215008,1.90E-05,11.3628384,0.31168205,1.28819422,0.52197001,1.13650249,0.27308361,0.20315994,1.18385735,0.14262268,0.07136999,0.38324312,0.11809486,0.04065866,0.20015001,8.12033999,1.04609105,0.29469798,2.81518418,0.3957856,0.09470783,0.37796202,0.20741282,0,1.40095832,4.2375256,0.21156259,0,2.26397802,0,0.13599364,0.05292352,0.18047006,0,1.3401335,0.04900739,0.37596896,0.10466558,0.47480859,0.32677995,6.46317997,8.24169546,4.61990177,0.1975875,0,0.0859202,0.03340815,0.04316063,0.38551523,0.1563925,3.96020425,10.6053928,12.0002693,0.35525889
802__DEME.qgd,802,winter,<=60%,5-20m,sponge,Dendrilla,membranosa,DEND,body wall,0.04046661,0.38257718,5.35592561,0.02638664,2.76202797,0.95449344,0.5843788,0.84038567,0.02477893,1.89E-05,11.327845,0.28818469,1.17308076,0.49166155,1.51159248,0.35608139,0.16968762,1.15969318,0.08686085,0.0492082,0.38852609,0.11666088,0.03652041,0.2695147,7.85327081,1.10274429,0.35381782,2.90709114,0.53166472,0.09056099,0.30203803,0.25915152,0,1.09273818,3.96600307,0.1969956,0,2.39169641,0,0.162563,0.0447153,0.16662113,0,1.33270261,0.04858842,0.29632501,0.09994271,0.56731421,0.25912562,6.16445999,8.51532532,5.36218209,0.13299516,0,0.08344377,0.0239464,0.06437046,0.55645614,0.24328253,3.93802722,10.587976,11.5345784,0.3707284
803__DEME.qgd,803,winter,<=60%,5-20m,sponge,Dendrilla,membranosa,DEND,body wall,0.03342688,0.33107606,4.60025263,0.02270276,3.11027312,1.29804471,0.51413635,1.03698388,0.03911213,1.78E-05,10.6854233,0.31513061,1.33458397,0.3952301,1.38671334,0.50027552,0.22115986,1.20355444,0.08120935,0.08259591,0.43725479,0.0854368,0.03632597,0.22453678,9.19699281,1.05975179,0.34142226,2.84812892,0.45764531,0.08316235,0.38069598,0.24234227,0,1.44245811,4.03394347,0.23324014,0.00129621,2.29868958,0,0.17764567,0.05930673,0.17414018,0,1.33397192,0.04522654,0.36984675,0.1421181,0.54476274,0.44495993,6.57091337,7.57164947,4.98993649,0.30882854,0,0.05912082,0.03006213,0.04566006,0.62586784,0.2448869,3.98930595,10.3267129,10.8625017,0.48734906
815__PEFU.qgd,815,winter,<=60%,5-20m,echinoderm,Perknaster,fuscus,PEFU,tube feet,0.00833451,0.27112534,0.49685115,0.0054206,1.13590983,0.76796988,0.28869735,0.60131939,0.44116833,3.41E-06,2.04271986,0.09777446,0.0916148,0.03974624,0.26668045,0.43277037,0.0895325,0.83246448,0.00672419,0.00235598,0,0.01541038,0,0,12.5051354,0.31382118,0,2.33360396,3.93682662,0.08063478,2.51389586,0.18008565,0,0.03651636,0.14263457,0.00843499,0.0207781,0.18893313,12.6295687,12.7485866,0.48463099,5.98156665,0,0,0.65330958,0.29375966,0.15033844,14.1298144,0.04091101,0.18550361,20.1037605,0.05893385,0.2640574,0.08809934,0.29442071,0.27596687,0.0215264,0.02625952,0,-0.0005196,0.13661506,0.51642878,0.72056737
820__GOAN.qgd,820,winter,<=60%,5-20m,amphipod,Gondogeneia,antarctica,GOAN,whole body,0.03532913,0.1351918,4.41070261,0.03534273,0.63319012,0.25327641,0.775543,0.22899409,0.00837687,3.06E-05,18.3575801,0.03855282,5.06994414,0.21601823,0.71382849,0.2619433,1.70899043,0.64311947,1.43363218,0.94138701,0.06681196,2.56041875,0.00852732,4.93371962,2.62304182,0,4.60922213,3.83242255,0.13455695,0.06181012,2.46334112,0.34901363,0.35028969,5.21657564,5.7790436,0.27196509,0,0.15538312,0,0.13028966,0.8603825,0.60478688,0,0.01552028,0.04665962,0.46151819,0.16231354,1.43792801,1.42561239,1.09736194,15.4052017,0.15490822,0.27116121,0.01824731,0.01630966,0.03305615,0,0.05818858,0.03751874,0.03586521,1.29150723,6.94728856,0.17125775
821__GOAN.qgd,821,winter,<=60%,5-20m,amphipod,Gondogeneia,antarctica,GOAN,whole body,0.03313602,0.12711788,4.44657607,0.0359245,0.67327578,0.25066732,0.78822663,0.19730272,0.00832728,3.06E-05,18.361214,0.03296662,5.03391526,0.21148386,0.66389211,0.237006,1.64664183,0.50641925,1.46360727,1.06019615,0.08637869,2.93448823,0.0065561,5.18119797,2.28010915,0,4.59313467,3.71227434,0.15828958,0.0583217,2.5444136,0.29820832,0.38490905,5.76956003,6.11281358,0.28862362,0,0.14135812,0,0.06711249,0.79850148,0.4682703,0,0.01337559,0.05100891,0.39966492,0.15566631,1.1676262,1.42460297,1.10225139,15.4140645,0.14129576,0.22191042,0.01317362,0.00898066,0.02648312,0,0.05220491,0.02713464,0.0298603,1.21189566,6.71149842,0.16485359
822__GOAN.qgd,822,winter,<=60%,5-20m,amphipod,Gondogeneia,antarctica,GOAN,whole body,0.03661638,0.13723683,4.71740696,0.03908636,0.71129164,0.30397678,0.87772645,0.22946481,0.00992335,2.92E-05,17.5320552,0.03588712,4.74445858,0.23411975,0.68801333,0.28785113,1.53211239,0.61631869,1.19917683,1.10948316,0.10657189,2.98093682,0.00689537,5.1507495,2.44201737,0,4.72031232,3.78799176,0.15143803,0.06878003,2.67568566,0.30704014,0.39606727,5.70007553,6.03677436,0.3384086,0,0.16257667,0,0.0761755,0.86254032,0.52006814,0,0.01856186,0.05352032,0.45244512,0.16971325,1.27271753,1.50847227,1.14849715,14.5124119,0.16412524,0.2780508,0.03166917,0.01467517,0.04138589,0,0.0570267,0.03094554,0.03296567,1.32468526,7.13966607,0.21512492
823__GOAN.qgd,823,winter,<=60%,5-20m,amphipod,Gondogeneia,antarctica,GOAN,whole body,0.03121916,0.11985229,4.94826298,0.02772942,0.61272429,0.25509144,0.77355145,0.19541647,0.0070595,3.12E-05,18.6838027,0.03239455,5.44173957,0.21741516,0.62206257,0.2340721,2.00765681,0.55534143,1.85269908,0.76326939,0.07815859,2.01690973,0.00846606,5.88234685,2.50212208,0.00059126,4.52332352,3.68713504,0.12040309,0.07369972,2.17856064,0.37848504,0.43696061,4.53191139,5.60140244,0.3162201,0,0.14487616,0,0.04867496,0.7278421,0.50065434,0,0.01320233,0.05621547,0.39690286,0.1561927,1.40645443,1.28048776,0.97944113,15.7538578,0.14046709,0.19497903,0.00763386,0.00673586,0.03129295,0,0.05860716,0.03351749,0.02402585,1.19711457,6.97070739,0.15202902
824__GOAN.qgd,824,winter,<=60%,5-20m,amphipod,Gondogeneia,antarctica,GOAN,whole body,0.03325853,0.13882765,4.43111493,0.03612882,0.67316177,0.23861235,0.84171616,0.20499638,0.00800105,3.12E-05,18.6852591,0.03757016,5.16825196,0.25097343,0.67324617,0.23845845,2.01746064,0.56761913,1.78733089,0.79986788,0.08482184,2.50235377,0.00676407,5.46173104,2.46239819,0,4.63155435,3.64243817,0.13764652,0.0540265,2.63235627,0.37648517,0.37265592,5.31128657,5.69415975,0.28253287,0,0.16610732,0,0.07852608,0.74482201,0.47383067,0,0.01609476,0.050721,0.41842653,0.14890384,1.35960594,1.27852482,1.04623719,15.2718746,0.15012013,0.23476407,0.01569926,0.01134212,0.02597899,0,0.06177436,0.03311953,0.03030179,1.23716926,6.51067841,0.15027982
845__DEME.qgd,845,winter,<=40%,nd,sponge,Dendrilla,membranosa,DEND,body wall,0.0117861,0.25568119,4.36576804,0.00934932,3.81871405,1.201386,0.37500306,0.95298744,0.03073434,1.91E-05,11.4429287,0.32813838,0.5757379,0.18581046,1.20866289,0.57699407,0.24550559,1.1502708,0.07114507,0.04798218,0.33912115,0.05476178,0.03418104,0.36383429,9.28515399,1.84484092,0.2412785,2.83919736,0.67562619,0.06540312,0.25516285,0.25184621,0,0.87339681,2.96428891,0.46982028,0,2.59496468,0,0.18021149,0.04926944,0.16100121,0,1.2322724,0.02610846,0.30569276,0.11505128,0.64382121,0.26498651,4.91218413,7.61193936,6.35070092,0.02845726,0.91703906,0.06876662,0.01813438,0.05369448,0.79648301,0.30458912,3.09279035,11.7955521,10.688838,0.37493373
846__ODVA.qgd,846,winter,<=40%,5-35m,echinoderm,Odontaster,validus,ODVA,tube feet,0.03621345,0.55097888,0.5258765,0.01193263,0.79158728,0.27094703,0.266519,0.26160298,0.13494932,2.72E-06,1.62944306,0.06197345,0.31694486,0.02600971,0.06123004,0.04671264,0.06777583,0.31264644,0.04503902,0.00520385,0,0.02496703,0,0.04095981,13.2490128,0.0719656,0.16063307,5.2907849,1.35643355,0.18598515,3.06716721,0.43651328,0,0.19206584,0.14161901,0.08015832,0,0.75926242,0,13.5349958,2.43597664,4.83670816,0,0.48718694,2.54255831,0.24374596,0,12.7608652,0.05742532,0.12914693,30.175,0.03702929,0.2880492,0.14979458,0.12931468,0.46753812,0.09721856,0.04849682,0,-0.0007491,0.16876861,0.18925424,0.74055907
847__ODVA.qgd,847,winter,<=40%,5-35m,echinoderm,Odontaster,validus,ODVA,tube feet,0.0296421,0.50994264,0.69493636,0.01220783,1.25699514,0.70012238,0.34211378,0.34030301,0.23741775,3.44E-06,2.06402652,0.06239004,0.97371912,0.12117584,0.1350713,0.12926757,0.0938256,0.39620427,0.05316489,0.00487621,0.03601157,0.01130726,0,0.03105455,12.4637602,0.13347412,0.37943966,3.96676492,1.34511131,0.12195519,1.85314696,0.18744722,0,0.11959598,0.15757997,0.02006672,0,0.68753738,0,14.300766,2.05294826,4.90744168,0,0.44895735,1.73610646,0.22223878,0,15.8423823,0.04811165,0.05803725,28.675518,0.02229508,0.14629004,0.10923549,0.14089042,0.17290327,0.10691862,0.06509947,0,-0.0007563,0.15606939,0.48735699,0.62953093
848__ODVA.qgd,848,winter,<=40%,5-35m,echinoderm,Odontaster,validus,ODVA,tube feet,0.02551238,0.35233811,0.75244578,0.00931351,0.53279047,0.1773408,0.20679177,0.1857018,0.08203452,3.19E-06,1.91018213,0.06261222,1.23515494,0.0373856,0.05617743,0.03804026,0.16696289,0.23653,0.10297481,0.01242508,0,0.01324757,0,0.26445845,12.2714441,0.18949978,0.33201167,6.08118357,1.87804143,0.14356722,2.15201751,0.5919706,0,0.24323996,0.46641808,0.23832618,0,0.76990106,0,12.2936363,2.51996482,4.78388057,0,0.48967918,1.24825283,0.23359383,0,11.9468379,0.10421762,0.15559919,31.8269061,0.01639541,0.19367272,0.07774063,0.07729915,0.17185551,0.06402436,0.04290869,0,-0.0005942,0.14293221,0.29229467,1.50085771
849__ODVA.qgd,849,winter,<=40%,5-35m,echinoderm,Odontaster,validus,ODVA,tube feet,0.02033734,0.2530276,0.6753841,0.00570501,0.45091867,0.18204076,0.22431146,0.16670458,0.08242712,3.37E-06,2.02230037,0.06115773,0.74962624,0.03257906,0.03929722,0.03516762,0.14375531,0.2299931,0.10639367,0.00569676,0,0.01604552,0,0.1553193,13.2008072,0.1108642,0.19446531,5.15843634,1.37742503,0.29052947,2.63120664,0.57756169,0,0.16793082,0.48927422,0.17990172,0,0.73921012,0,12.0273728,3.20803149,5.07639414,0,0.38172993,2.65032599,0.19552658,0,13.2353343,0.08993299,0.21428301,29.8329828,0.0202906,0.23802136,0.09749385,0.0958607,0.11808138,0.07621896,0.03275914,0,-0.0005403,0.0631648,0.33780684,1.23312397
850__ODVA.qgd,850,winter,<=40%,5-35m,echinoderm,Odontaster,validus,ODVA,tube feet,0.02001069,0.26407867,0.60280047,0.01085884,0.42210667,0.1564577,0.24602559,0.13198501,0.0621877,3.30E-06,1.97613156,0.06449407,0.90801865,0.02638123,0.04895941,0.02506155,0.13846596,0.2589542,0.1197732,0.0063057,0,0.0202245,0,0.11782085,12.7648869,0.16615284,0.35815589,5.28782661,1.31175502,0.23446048,2.02895535,0.49728782,0,0.17842074,0.4073554,0.11910022,0,0.69261021,0,12.6947566,3.10948687,4.76047193,0,0.29701622,2.5451813,0.2298162,0,13.9097407,0.05508985,0.13482415,30.7600919,0.01765876,0.25413117,0.06364934,0.0577292,0.1005757,0.00025237,0.02471104,0,-0.0006888,0.06580148,0.38883439,0.85679669
851__ODVA_gonad.qgd,851,winter,<=40%,5-35m,echinoderm,Odontaster,validus,ODVA,gonad,0.02196851,0.13583936,0.21879905,0.01028292,0.25544568,0.05075569,0.21434645,0.09900554,0.07439642,2.73E-06,1.63532606,0.12697408,0.2071534,0.05403275,0.04885385,0.01715151,0,0.46277129,0.01710658,0.00100333,0,0.0310634,0,0.0206507,14.7388423,0.04217494,0.15981453,14.271249,0.36982818,0.25797148,1.64707404,1.62336842,0,0.27639588,0.1114923,0.22574501,0,1.21716317,0,5.50487584,3.79645869,3.32559585,0,1.25388217,0.36050616,0.24567191,0,5.22634351,0.08337151,0.09699888,39.9426162,0.01733121,0.21157855,0.24794813,0.05392542,0.21036057,0.00449254,0.03960921,0,-0.0009809,0.09720853,0.06631734,0.57184012
852__ODVA_gonad.qgd,852,winter,<=40%,5-35m,echinoderm,Odontaster,validus,ODVA,gonad,0.04335339,0.48894516,3.50696772,0.0114304,2.36465808,0.81095967,1.3689224,0.46124676,0.59907949,9.95E-06,5.96485598,0.58916717,1.60404507,0.10101863,0.25486346,0.16576824,0.24026968,0.88062062,0.14705396,0.02258899,0.03316926,0.01571571,0,0.27015989,6.41352583,0.35848017,1.13718143,6.86889691,0.70548223,0.45480722,1.43833033,0.74940671,0,0.30781688,0.79206467,0.42514255,0,0.81012979,0,10.0030061,4.75629746,4.74770369,0,0.7816738,0.48405551,0.3509187,0,5.86710482,0.20736066,0.17563429,26.2115239,0.12015942,0.87429963,0.49935772,0.31679811,0.09146631,0,0.10450732,0,-0.0005682,0.42837533,1.07543906,2.498752
853__ODVA_gonad.qgd,853,winter,<=40%,5-35m,echinoderm,Odontaster,validus,ODVA,gonad,0.01809497,0.07085789,0.19729791,0.00527547,0.11620875,0.02541628,0.16322805,0.0616021,0.02723939,1.56E-06,0.93769869,0.04693474,0.24106489,0.04043631,0.02042129,0.00669436,0,0.38314982,0.01951799,0.00323375,0.0103777,0.0316198,0,0.05586055,15.7119558,0.05984499,0.1869099,14.3318336,0.3717224,0.13347879,0.93749039,1.30388164,0,0.2184967,0.13068844,0.26931277,0,1.22314102,0,4.65637248,4.30127461,3.78683208,0,1.23043758,0.28878538,0.2479263,0,5.15569393,0.06014609,0.07237165,41.9195779,0.00717694,0.11147774,0.10953089,0.02631546,0.2091708,0.07639321,0.03269634,0,-0.0008105,0.07320483,0.05064489,0.22379279
858__MAAN.qgd,858,winter,<=40%,5-35ml,mollusc,Margarella,antarctica,MAAN,whole body,0.0521172,0.13753891,5.13926239,0.04165324,0.2178216,0.09098197,0.75385889,0.50054029,0.00615591,2.71E-05,16.2702308,0.02931512,3.95770604,0.27883862,1.92417129,0.56225971,2.7820828,1.26890542,2.19996721,0.04458725,0.06179765,0.06638397,0.00468121,3.23282822,7.9994418,0.3016891,1.48655262,7.05042393,0.19087594,0.3912778,0.77201598,1.0933622,0.17145702,1.2042366,2.81261071,2.22163249,0,0.0820953,0,1.84215998,0.30720384,2.41430788,0,0.29797414,0.28168768,0.14026838,0.14215857,1.56979113,0.11142581,0.94143407,14.7234895,0.03304932,0.04528805,0.38938377,1.71161821,0.04169235,0.03694702,0.12469811,0.11796194,0.07574799,5.17706698,4.05003576,0.02322525
859__MAAN.qgd,859,winter,<=40%,5-35ml,mollusc,Margarella,antarctica,MAAN,whole body,0.0514954,0.11346669,4.95839835,0.03022142,0.19581838,0.09817406,0.79071469,0.64226751,0.00736575,2.65E-05,15.8800056,0.03921255,3.45746113,0.27410798,2.56171043,0.67493485,2.29805274,1.54033272,1.76873721,0.04335826,0.07631914,0.05565681,0.00491369,2.36050188,9.68995274,0.22254533,1.27783758,6.88020356,0.14863627,0.34572949,0.81400486,1.01272244,0.1528226,1.05218757,2.24419709,1.77306245,0,0.11503132,0,1.98287439,0.32794042,2.52311703,0,0.32021833,0.27423324,0.15828923,0.13063524,2.21752235,0.1064525,0.79700698,14.9275345,0.03612904,0.04632641,0.5975815,2.13211651,0.04687457,0.04888974,0.17307398,0.1264868,0.07189048,5.25429912,4.02036694,0.02795367
860__MAAN.qgd,860,winter,<=40%,5-35ml,mollusc,Margarella,antarctica,MAAN,whole body,0.04872366,0.16889796,4.38777784,0.02046381,0.2238135,0.0810997,0.80075751,0.88881945,0.00961803,2.81E-05,16.8574289,0.0375973,3.4825639,0.27700596,3.29358576,0.75193148,1.58184467,1.53647822,1.15261821,0.03476125,0.06676366,0.04341968,0.00511096,1.76038685,10.3174392,0.1645074,2.26079924,7.25065329,0.1732806,0.27282807,1.42234689,0.61674624,0.13470199,1.3399174,1.92408803,1.01613903,0,0.16051873,0,2.01390855,0.63434023,2.42314823,0,0.40057643,0.17689391,0.2173831,0.17116115,3.10490508,0.09587694,0.5342816,13.7688076,0.04993625,0.03616687,0.80768873,1.93267787,0.02924219,0.05907172,0.31938436,0.15209675,0.04587279,4.66562001,3.75895461,0.03654257
861__MAAN.qgd,861,winter,<=40%,5-35ml,mollusc,Margarella,antarctica,MAAN,whole body,0.01232897,0.03423419,2.36471995,0.00477175,0.07748124,0.04465289,0.85151081,0.69678744,0.0087613,3.47E-05,20.8049212,0.06513131,2.76580987,0.20724925,4.06010507,0.62932922,0.56895132,1.92981576,0.11251203,0.00905348,0.13554009,0.0051124,0.0041494,0.11690906,13.5290839,0.13339137,1.68752327,8.26267201,0.03437635,0.02986075,0.81163293,0.41786702,0.02237558,0.66878586,0.46945939,0.05855018,0,0.09784042,0,1.43085527,0.1023855,1.65101064,0,0.1363629,0.05694518,0.07480188,0.03852509,2.86962153,0.01567129,0.11919536,17.3845542,0.02482172,0.01164112,0.59112119,2.63101201,0.01011998,0.03619294,0.17838229,0.08732084,0.03604685,6.13037154,4.63872238,0.01102664
862__MAAN.qgd,862,winter,<=40%,5-35ml,mollusc,Margarella,antarctica,MAAN,whole body,0.01256829,0.02689702,2.18569421,0.00681879,0.07141651,0.03900546,0.92449972,0.70186001,0.00885487,3.54E-05,21.2303997,0.05631075,2.33303292,0.18990316,4.54954118,0.64686372,0.54569552,2.10495813,0.09052796,0.00724817,0.12556514,0.00385331,0.00460126,0.08790598,13.8108062,0.34262363,1.22691218,7.72482177,0.02637138,0.03318947,0.68014599,0.50949763,0,0.53763984,0.3691266,0.06648699,0,0.11156882,0,1.43427783,0.08509426,1.66338105,0,0.1219736,0.07591251,0,0.03178361,2.33892994,0.01546728,0.25666093,17.4449498,0.04268425,0.01465146,0.57331832,2.66616524,0.00572457,0,0.16865383,0.06350905,0.08696205,6.91047601,4.59280371,0.01337302
865__NEGE.qgd,865,winter,<=40%,5-35m,echinoderm,Neosmilaster,georgianus,NEGE,tube feet,0.05406686,0.04723133,0.65059212,0.00632889,0.19927411,0.19726138,1.04598419,0.19593802,0.07492782,5.42E-06,3.25187531,0.00705978,0.16260616,0.01649082,0.151179,0.18394469,0.02658631,2.23103225,0.01654204,0.01385932,0,0.02489196,0,0.03510234,18.5122678,0,0.32300578,0.91662546,0.8255252,0,0.08229768,0.05571967,0,0.05658346,0.06394917,0.02066717,0,0.10372342,0,11.8530802,3.65943375,5.89157895,0,0.14949573,0,1.49845669,0.0325719,13.9854029,0.44110071,0.02193516,29.2087094,0,0.86092517,0.51182588,0.16058927,0.03288751,0.05385645,0.01838589,0.00323366,-0.000544,0.41863399,1.07889939,0.56639661
868__NEGE.qgd,868,winter,<=40%,5-35m,echinoderm,Neosmilaster,georgianus,NEGE,tube feet,0.02589473,0.04370542,0.46260166,0.00830337,0.34814941,0.13591502,0.43471334,0.48956995,0.12021246,6.25E-06,3.74637699,0.04005945,0.28583512,0.03608567,0.33635603,0.23974982,0.05953959,2.70363112,0.03745413,0.01973117,0,0.01797886,0,0.04521158,20.752886,0,0.28914355,2.75859618,1.19072478,0,0.07729423,0.27792535,0,0.11175067,0.09695351,0.13419195,0,0.16596752,0,9.25374641,2.78647231,4.06238891,0,0.52515478,0,1.40256313,0.02298477,11.9793558,0.50612795,0.11728544,27.9556166,0,0.20314382,0.52198649,0.65276886,0.02626761,0.03052044,0.07855668,0.01677247,-0.0004789,1.02405658,2.87219543,0.46999963
869__NEGE.qgd,869,winter,<=40%,5-35m,echinoderm,Neosmilaster,georgianus,NEGE,tube feet,0.02468782,0.04730425,0.92189518,0.0060116,0.33742591,0.14884309,0.47749516,0.40456867,0.07639768,8.03E-06,4.81371104,0.08552238,0.34914165,0.30995896,0.23292347,0.1679823,0.06175813,2.32182928,0.03057161,0.01115268,0,0.02030391,0,0.05827367,19.9943647,0,0.29477082,2.1769891,0.74273849,0.03599001,0.06735497,0.23930401,0,0.21234948,0.4798125,0.18471012,0,0.10626517,0,8.88069877,2.60757185,5.26278314,0,0.51333445,0,1.45186461,0.02620941,7.17737193,0.524205,0.20547702,28.5426942,0,0.11312799,0.23267992,0.81380097,0.01957085,0.0366242,0,0.03271534,-0.0004738,0.78482329,6.8743843,0.45812084
879__DEME.qgd,879,winter,<=40%,10m,sponge,Dendrilla,membranosa,DEND,body wall,0.01674011,0.53211909,3.92659716,0.01528426,5.42577548,2.00946237,0.52233512,1.55298934,0.07077746,1.80E-05,10.7622652,0.16439691,0.7965099,0.24054779,1.91385161,0.82179425,0.1303436,1.1835382,0.05661466,0.04230455,0.22007828,0.04796989,0.01473912,0.31200748,8.35247081,1.87787903,0.21151307,3.32657628,0.89822038,0.05294816,0.19672342,0.21232164,0,0.74885129,2.4307773,0.25792927,0.04050356,2.41940846,0,0.15150287,0.05144608,0.30256597,0,1.41312143,0.03314045,0.28201958,0.14929544,1.24810949,0.17383842,3.68771274,8.96020371,6.38438723,0.1386185,0,0.0916733,0.02033242,0.04763549,1.08702318,0.26075817,2.4754097,10.4525291,10.2579631,0.52553122
880__DEME.qgd,880,winter,<=40%,5-35m,sponge,Dendrilla,membranosa,DEND,body wall,0.05071715,0.33685355,5.39382805,0.01680691,2.31168947,0.88292959,0.53654366,0.58777158,0.01790786,1.92E-05,11.5172702,0.31116794,0.85309689,0.45589286,1.36182033,0.29230128,0.22685815,1.42108725,0.08463192,0.13096113,0.32771701,0.07116491,0.03372422,0.3908486,9.29333059,1.12763738,0.28366002,2.94200499,0.45342177,0.08446405,0.28987102,0.28393299,0,0.79646855,2.87292213,0.34583735,0.13129006,2.32678976,0,0.12607792,0.05303096,0.18224992,0,1.33269274,0.04858329,0.33648077,0.13895362,0.50464138,0.24276222,5.56486013,8.16365464,5.09497663,0.04596626,0,0.11040902,0.01614679,0.04969105,0.44222132,0.2119537,4.4369358,12.289432,11.3517115,0.41132812
881__DEME.qgd,881,winter,<=40%,5-35m,sponge,Dendrilla,membranosa,DEND,body wall,0.01718058,0.28637694,4.9447606,0.01509476,2.91243709,0.90966493,0.44202463,0.73189423,0.01912524,1.92E-05,11.5083706,0.27686194,0.47472767,0.37397492,1.37969419,0.43199986,0.17478696,1.21357618,0.0593442,0.06279562,0.36966596,0.05901598,0.03014445,0.3176387,8.83344426,1.4996215,0.16639181,2.69536661,0.5518043,0.06811603,0.26848976,0.24928203,0,0.89968736,3.07574014,0.34178249,0.04894317,2.46726163,0,0.13076965,0.03970367,0.15242712,0,1.29256431,0.04421968,0.35373534,0.15324512,0.62677087,0.34390913,5.74818359,8.30184128,5.76597469,0.05608155,0,0.12610058,0.03646653,0.06067834,0.62988387,0.2573294,3.99082072,12.0641569,11.3096295,0.33840165
