sample,batch,FA,proportion,species
DEME_04F0246_0038,batch_3,11:0,6.11352058323775e-5,D. menziesii
DEME_04F0246_0038,batch_3,11:1,0,D. menziesii
DEME_04F0246_0038,batch_3,12:0,2.1574811348587e-4,D. menziesii
DEME_04F0246_0038,batch_3,13:0,8.28283433858018e-6,D. menziesii
DEME_04F0246_0038,batch_3,13:1,0,D. menziesii
DEME_04F0246_0038,batch_3,i-14:0,0,D. menziesii
DEME_04F0246_0038,batch_3,14:0,0.0496749184732449,D. menziesii
DEME_04F0246_0038,batch_3,14:1,0,D. menziesii
DEME_04F0246_0038,batch_3,14:1w5,0,D. menziesii
DEME_04F0246_0038,batch_3,i-15:0,0,D. menziesii
DEME_04F0246_0038,batch_3,a-15:0,0,D. menziesii
DEME_04F0246_0038,batch_3,15:0,0.00212474421818721,D. menziesii
DEME_04F0246_0038,batch_3,15:1w7,0,D. menziesii
DEME_04F0246_0038,batch_3,15:1w5,0,D. menziesii
DEME_04F0246_0038,batch_3,i-16:0,0,D. menziesii
DEME_04F0246_0038,batch_3,16:0,0.124089085433098,D. menziesii
DEME_04F0246_0038,batch_3,16:1w13,0,D. menziesii
DEME_04F0246_0038,batch_3,16:1w9,0,D. menziesii
DEME_04F0246_0038,batch_3,16:1w7t,0,D. menziesii
DEME_04F0246_0038,batch_3,16:1w8c,0,D. menziesii
DEME_04F0246_0038,batch_3,16:1w7c,0.0295941726710642,D. menziesii
DEME_04F0246_0038,batch_3,16:1w6c,0,D. menziesii
DEME_04F0246_0038,batch_3,16:1w5t,0,D. menziesii
DEME_04F0246_0038,batch_3,16:1w5c,0.010353937343908,D. menziesii
DEME_04F0246_0038,batch_3,16:2w6,0,D. menziesii
DEME_04F0246_0038,batch_3,i-17:0,0,D. menziesii
DEME_04F0246_0038,batch_3,a-17:0,0,D. menziesii
DEME_04F0246_0038,batch_3,16:2w5,0,D. menziesii
DEME_04F0246_0038,batch_3,16:2w4,0,D. menziesii
DEME_04F0246_0038,batch_3,17:0,7.3362246998853e-4,D. menziesii
DEME_04F0246_0038,batch_3,16:3w4,0,D. menziesii
DEME_04F0246_0038,batch_3,16:3w3,0,D. menziesii
DEME_04F0246_0038,batch_3,17:1w9c,0,D. menziesii
DEME_04F0246_0038,batch_3,17:1w7c,0,D. menziesii
DEME_04F0246_0038,batch_3,16:4w3,0,D. menziesii
DEME_04F0246_0038,batch_3,16:4w1,0,D. menziesii
DEME_04F0246_0038,batch_3,17:2,0,D. menziesii
DEME_04F0246_0038,batch_3,18:0,0.0153733349530876,D. menziesii
DEME_04F0246_0038,batch_3,18:1w9t,0,D. menziesii
DEME_04F0246_0038,batch_3,18:1w9c,0.0772492628277439,D. menziesii
DEME_04F0246_0038,batch_3,18:1w8c,0,D. menziesii
DEME_04F0246_0038,batch_3,18:1w7c,0.00108584013971958,D. menziesii
DEME_04F0246_0038,batch_3,18:1w5c,3.9363184142395e-4,D. menziesii
DEME_04F0246_0038,batch_3,18:1w6c,0,D. menziesii
DEME_04F0246_0038,batch_3,"18:2w7,12c",0,D. menziesii
DEME_04F0246_0038,batch_3,18:2w6t,0,D. menziesii
DEME_04F0246_0038,batch_3,18:2w6c,0.0495258274551504,D. menziesii
DEME_04F0246_0038,batch_3,18:2w3,0,D. menziesii
DEME_04F0246_0038,batch_3,18:2,0,D. menziesii
DEME_04F0246_0038,batch_3,18:3w6,0.00612653646576981,D. menziesii
DEME_04F0246_0038,batch_3,18:3w4,0,D. menziesii
DEME_04F0246_0038,batch_3,19:0,0.131858778463369,D. menziesii
DEME_04F0246_0038,batch_3,18:3w3,0.0715952423399559,D. menziesii
DEME_04F0246_0038,batch_3,18:4w3c,0,D. menziesii
DEME_04F0246_0038,batch_3,18:4w1,0.11682464529748,D. menziesii
DEME_04F0246_0038,batch_3,18:5w3,0,D. menziesii
DEME_04F0246_0038,batch_3,20:0,0.00520635301282183,D. menziesii
DEME_04F0246_0038,batch_3,20:1w11,0,D. menziesii
DEME_04F0246_0038,batch_3,20:1w9,0,D. menziesii
DEME_04F0246_0038,batch_3,20:1w7,0,D. menziesii
DEME_04F0246_0038,batch_3,20:1w5,0,D. menziesii
DEME_04F0246_0038,batch_3,20:2w6,0.00161239175124361,D. menziesii
DEME_04F0246_0038,batch_3,20:3n7,0,D. menziesii
DEME_04F0246_0038,batch_3,20:3w6,0.00297827057574376,D. menziesii
DEME_04F0246_0038,batch_3,20:4w6,0.148715135183745,D. menziesii
DEME_04F0246_0038,batch_3,20:3w3,0.00157176642091629,D. menziesii
DEME_04F0246_0038,batch_3,20:4w3,0.0105685021953455,D. menziesii
DEME_04F0246_0038,batch_3,20:5w3,0.267333211325869,D. menziesii
DEME_04F0246_0038,batch_3,21:0,0,D. menziesii
DEME_04F0246_0038,batch_3,22:0,0,D. menziesii
DEME_04F0246_0038,batch_3,22:1w9c,0,D. menziesii
DEME_04F0246_0038,batch_3,22:1w7c,0,D. menziesii
DEME_04F0246_0038,batch_3,22:2w6,0,D. menziesii
DEME_04F0246_0038,batch_3,21:5w3,0,D. menziesii
DEME_04F0246_0038,batch_3,23:0,0,D. menziesii
DEME_04F0246_0038,batch_3,22:4w6,0,D. menziesii
DEME_04F0246_0038,batch_3,22:5w6,0,D. menziesii
DEME_04F0246_0038,batch_3,22:3w6,0,D. menziesii
DEME_04F0246_0038,batch_3,22:6w4,0,D. menziesii
DEME_04F0246_0038,batch_3,22:5w3,2.4651292674345e-4,D. menziesii
DEME_04F0246_0038,batch_3,22:6w3,0.0065225348312905,D. menziesii
DEME_04F0246_0038,batch_3,24:0,0,D. menziesii
DEME_04F0246_0038,batch_3,24:1,0,D. menziesii
DEME_04F0246_0038,batch_3,24:1w9,0,D. menziesii
DEME_04F0246_0038,batch_3,24:1w7,0,D. menziesii
DEME_04F0246_0038,batch_3,26:0,0,D. menziesii
DEME_04F0246_0038,batch_3,26:4w2,0,D. menziesii
DEME_04F0246_0038,batch_3,27:0,0,D. menziesii
DEME_04F0246_0038,batch_3,28:0,0,D. menziesii
DEME_04F0246_0038,batch_3,29:0,0,D. menziesii
DEME_09F0781_0065,batch_3,8:0,2.06133172691619e-5,D. menziesii
DEME_09F0781_0065,batch_3,9:0,8.88505054705256e-5,D. menziesii
DEME_09F0781_0065,batch_3,10:0,2.55889455755114e-5,D. menziesii
DEME_09F0781_0065,batch_3,11:0,3.66064082538566e-5,D. menziesii
DEME_09F0781_0065,batch_3,11:1,0,D. menziesii
DEME_09F0781_0065,batch_3,12:0,1.5922010580318e-4,D. menziesii
DEME_09F0781_0065,batch_3,13:0,0,D. menziesii
DEME_09F0781_0065,batch_3,13:1,0,D. menziesii
DEME_09F0781_0065,batch_3,i-14:0,0,D. menziesii
DEME_09F0781_0065,batch_3,14:0,0.0610356770319666,D. menziesii
DEME_09F0781_0065,batch_3,14:1,0,D. menziesii
DEME_09F0781_0065,batch_3,14:1w5,0,D. menziesii
DEME_09F0781_0065,batch_3,i-15:0,0,D. menziesii
DEME_09F0781_0065,batch_3,a-15:0,0,D. menziesii
DEME_09F0781_0065,batch_3,15:0,0.00139246512173408,D. menziesii
DEME_09F0781_0065,batch_3,15:1w7,0,D. menziesii
DEME_09F0781_0065,batch_3,15:1w5,0,D. menziesii
DEME_09F0781_0065,batch_3,i-16:0,0,D. menziesii
DEME_09F0781_0065,batch_3,16:0,0.0997663231706125,D. menziesii
DEME_09F0781_0065,batch_3,16:1w13,0,D. menziesii
DEME_09F0781_0065,batch_3,16:1w9,0,D. menziesii
DEME_09F0781_0065,batch_3,16:1w7t,0,D. menziesii
DEME_09F0781_0065,batch_3,16:1w8c,0,D. menziesii
DEME_09F0781_0065,batch_3,16:1w7c,0.021454198452935,D. menziesii
DEME_09F0781_0065,batch_3,16:1w6c,0,D. menziesii
DEME_09F0781_0065,batch_3,16:1w5t,0,D. menziesii
DEME_09F0781_0065,batch_3,16:1w5c,0.00972344391667244,D. menziesii
DEME_09F0781_0065,batch_3,16:2w6,0,D. menziesii
DEME_09F0781_0065,batch_3,i-17:0,0,D. menziesii
DEME_09F0781_0065,batch_3,a-17:0,0,D. menziesii
DEME_09F0781_0065,batch_3,16:2w5,0,D. menziesii
DEME_09F0781_0065,batch_3,16:2w4,0,D. menziesii
DEME_09F0781_0065,batch_3,17:0,0.00117673609445164,D. menziesii
DEME_09F0781_0065,batch_3,16:3w4,0,D. menziesii
DEME_09F0781_0065,batch_3,16:3w3,0,D. menziesii
DEME_09F0781_0065,batch_3,17:1w9c,7.6233733693711e-4,D. menziesii
DEME_09F0781_0065,batch_3,17:1w7c,0,D. menziesii
DEME_09F0781_0065,batch_3,16:4w3,0,D. menziesii
DEME_09F0781_0065,batch_3,16:4w1,0,D. menziesii
DEME_09F0781_0065,batch_3,17:2,0,D. menziesii
DEME_09F0781_0065,batch_3,18:0,0.0332549671875083,D. menziesii
DEME_09F0781_0065,batch_3,18:1w9t,0,D. menziesii
DEME_09F0781_0065,batch_3,18:1w9c,0.133673097666253,D. menziesii
DEME_09F0781_0065,batch_3,18:1w8c,0,D. menziesii
DEME_09F0781_0065,batch_3,18:1w7c,0,D. menziesii
DEME_09F0781_0065,batch_3,18:1w5c,0,D. menziesii
DEME_09F0781_0065,batch_3,18:1w6c,0,D. menziesii
DEME_09F0781_0065,batch_3,"18:2w7,12c",0,D. menziesii
DEME_09F0781_0065,batch_3,18:2w6t,0,D. menziesii
DEME_09F0781_0065,batch_3,18:2w6c,0.0710501952045605,D. menziesii
DEME_09F0781_0065,batch_3,18:2w3,0,D. menziesii
DEME_09F0781_0065,batch_3,18:2,0,D. menziesii
DEME_09F0781_0065,batch_3,18:3w6,0.00414327677110155,D. menziesii
DEME_09F0781_0065,batch_3,18:3w4,0,D. menziesii
DEME_09F0781_0065,batch_3,19:0,0.110402084077456,D. menziesii
DEME_09F0781_0065,batch_3,18:3w3,0.072556033571275,D. menziesii
DEME_09F0781_0065,batch_3,18:4w3c,0,D. menziesii
DEME_09F0781_0065,batch_3,18:4w1,0.0868911741238896,D. menziesii
DEME_09F0781_0065,batch_3,18:5w3,0,D. menziesii
DEME_09F0781_0065,batch_3,20:0,0.0148881460986632,D. menziesii
DEME_09F0781_0065,batch_3,20:1w11,0,D. menziesii
DEME_09F0781_0065,batch_3,20:1w9,0,D. menziesii
DEME_09F0781_0065,batch_3,20:1w7,0,D. menziesii
DEME_09F0781_0065,batch_3,20:1w5,0,D. menziesii
DEME_09F0781_0065,batch_3,20:2w6,0.00305894520233926,D. menziesii
DEME_09F0781_0065,batch_3,20:3n7,0,D. menziesii
DEME_09F0781_0065,batch_3,20:3w6,0.0084930421169166,D. menziesii
DEME_09F0781_0065,batch_3,20:4w6,0.182912981591952,D. menziesii
DEME_09F0781_0065,batch_3,20:3w3,0.0017890937781545,D. menziesii
DEME_09F0781_0065,batch_3,20:4w3,0.0083540799263607,D. menziesii
DEME_09F0781_0065,batch_3,20:5w3,0.182588854947996,D. menziesii
DEME_09F0781_0065,batch_3,21:0,0,D. menziesii
DEME_09F0781_0065,batch_3,22:0,0,D. menziesii
DEME_09F0781_0065,batch_3,22:1w9c,0,D. menziesii
DEME_09F0781_0065,batch_3,22:1w7c,0,D. menziesii
DEME_09F0781_0065,batch_3,22:2w6,0,D. menziesii
DEME_09F0781_0065,batch_3,21:5w3,0,D. menziesii
DEME_09F0781_0065,batch_3,23:0,0,D. menziesii
DEME_09F0781_0065,batch_3,22:4w6,0,D. menziesii
DEME_09F0781_0065,batch_3,22:5w6,0,D. menziesii
DEME_09F0781_0065,batch_3,22:3w6,0,D. menziesii
DEME_09F0781_0065,batch_3,22:6w4,0,D. menziesii
DEME_09F0781_0065,batch_3,22:5w3,0,D. menziesii
DEME_09F0781_0065,batch_3,22:6w3,7.0405140534844e-4,D. menziesii
DEME_09F0781_0065,batch_3,24:0,0,D. menziesii
DEME_09F0781_0065,batch_3,24:1,0,D. menziesii
DEME_09F0781_0065,batch_3,24:1w9,0,D. menziesii
DEME_09F0781_0065,batch_3,24:1w7,0,D. menziesii
DEME_09F0781_0065,batch_3,26:0,0,D. menziesii
DEME_09F0781_0065,batch_3,26:4w2,0,D. menziesii
DEME_09F0781_0065,batch_3,27:0,0,D. menziesii
DEME_09F0781_0065,batch_3,28:0,0,D. menziesii
DEME_09F0781_0065,batch_3,29:0,0,D. menziesii
DEME_11F1004_0066,batch_3,8:0,3.90000156000062e-5,D. menziesii
DEME_11F1004_0066,batch_3,9:0,1.2300004920002e-4,D. menziesii
DEME_11F1004_0066,batch_3,10:0,3.30000132000053e-5,D. menziesii
DEME_11F1004_0066,batch_3,11:0,4.14000165600066e-5,D. menziesii
DEME_11F1004_0066,batch_3,11:1,0,D. menziesii
DEME_11F1004_0066,batch_3,12:0,1.3140005256002e-4,D. menziesii
DEME_11F1004_0066,batch_3,13:0,0,D. menziesii
DEME_11F1004_0066,batch_3,13:1,0,D. menziesii
DEME_11F1004_0066,batch_3,i-14:0,0,D. menziesii
DEME_11F1004_0066,batch_3,14:0,0.0460752184300874,D. menziesii
DEME_11F1004_0066,batch_3,14:1,0,D. menziesii
DEME_11F1004_0066,batch_3,14:1w5,0,D. menziesii
DEME_11F1004_0066,batch_3,i-15:0,0,D. menziesii
DEME_11F1004_0066,batch_3,a-15:0,0,D. menziesii
DEME_11F1004_0066,batch_3,15:0,0.00118980047592019,D. menziesii
DEME_11F1004_0066,batch_3,15:1w7,0,D. menziesii
DEME_11F1004_0066,batch_3,15:1w5,0,D. menziesii
DEME_11F1004_0066,batch_3,i-16:0,0,D. menziesii
DEME_11F1004_0066,batch_3,16:0,0.120606048242419,D. menziesii
DEME_11F1004_0066,batch_3,16:1w13,0,D. menziesii
DEME_11F1004_0066,batch_3,16:1w9,0,D. menziesii
DEME_11F1004_0066,batch_3,16:1w7t,0,D. menziesii
DEME_11F1004_0066,batch_3,16:1w8c,0,D. menziesii
DEME_11F1004_0066,batch_3,16:1w7c,0.0100320040128016,D. menziesii
DEME_11F1004_0066,batch_3,16:1w6c,0,D. menziesii
DEME_11F1004_0066,batch_3,16:1w5t,0,D. menziesii
DEME_11F1004_0066,batch_3,16:1w5c,0.0107424042969617,D. menziesii
DEME_11F1004_0066,batch_3,16:2w6,0,D. menziesii
DEME_11F1004_0066,batch_3,i-17:0,0,D. menziesii
DEME_11F1004_0066,batch_3,a-17:0,0,D. menziesii
DEME_11F1004_0066,batch_3,16:2w5,0,D. menziesii
DEME_11F1004_0066,batch_3,16:2w4,0,D. menziesii
DEME_11F1004_0066,batch_3,17:0,0.00094860037944015005,D. menziesii
DEME_11F1004_0066,batch_3,16:3w4,0,D. menziesii
DEME_11F1004_0066,batch_3,16:3w3,0,D. menziesii
DEME_11F1004_0066,batch_3,17:1w9c,0,D. menziesii
DEME_11F1004_0066,batch_3,17:1w7c,0,D. menziesii
DEME_11F1004_0066,batch_3,16:4w3,0,D. menziesii
DEME_11F1004_0066,batch_3,16:4w1,0,D. menziesii
DEME_11F1004_0066,batch_3,17:2,0,D. menziesii
DEME_11F1004_0066,batch_3,18:0,0.0105564042225617,D. menziesii
DEME_11F1004_0066,batch_3,18:1w9t,0,D. menziesii
DEME_11F1004_0066,batch_3,18:1w9c,0.104511041804417,D. menziesii
DEME_11F1004_0066,batch_3,18:1w8c,0,D. menziesii
DEME_11F1004_0066,batch_3,18:1w7c,0,D. menziesii
DEME_11F1004_0066,batch_3,18:1w5c,0,D. menziesii
DEME_11F1004_0066,batch_3,18:1w6c,0,D. menziesii
DEME_11F1004_0066,batch_3,"18:2w7,12c",0,D. menziesii
DEME_11F1004_0066,batch_3,18:2w6t,0,D. menziesii
DEME_11F1004_0066,batch_3,18:2w6c,0.0495402198160879,D. menziesii
DEME_11F1004_0066,batch_3,18:2w3,0,D. menziesii
DEME_11F1004_0066,batch_3,18:2,0,D. menziesii
DEME_11F1004_0066,batch_3,18:3w6,0.00833220333288133,D. menziesii
DEME_11F1004_0066,batch_3,18:3w4,0,D. menziesii
DEME_11F1004_0066,batch_3,19:0,0.169217467686987,D. menziesii
DEME_11F1004_0066,batch_3,18:3w3,0.0774600309840124,D. menziesii
DEME_11F1004_0066,batch_3,18:4w3c,0,D. menziesii
DEME_11F1004_0066,batch_3,18:4w1,0.105657642263057,D. menziesii
DEME_11F1004_0066,batch_3,18:5w3,0,D. menziesii
DEME_11F1004_0066,batch_3,20:0,0.0101298040519216,D. menziesii
DEME_11F1004_0066,batch_3,20:1w11,0,D. menziesii
DEME_11F1004_0066,batch_3,20:1w9,0,D. menziesii
DEME_11F1004_0066,batch_3,20:1w7,0,D. menziesii
DEME_11F1004_0066,batch_3,20:1w5,0,D. menziesii
DEME_11F1004_0066,batch_3,20:2w6,0.00233760093504037,D. menziesii
DEME_11F1004_0066,batch_3,20:3n7,0,D. menziesii
DEME_11F1004_0066,batch_3,20:3w6,0.00445920178368071,D. menziesii
DEME_11F1004_0066,batch_3,20:4w6,0.244819897927959,D. menziesii
DEME_11F1004_0066,batch_3,20:3w3,0.00147240058896024,D. menziesii
DEME_11F1004_0066,batch_3,20:4w3,0.012318604927442,D. menziesii
DEME_11F1004_0066,batch_3,20:5w3,0.178080671232269,D. menziesii
DEME_11F1004_0066,batch_3,21:0,0,D. menziesii
DEME_11F1004_0066,batch_3,22:0,0,D. menziesii
DEME_11F1004_0066,batch_3,22:1w9c,0,D. menziesii
DEME_11F1004_0066,batch_3,22:1w7c,0,D. menziesii
DEME_11F1004_0066,batch_3,22:2w6,0,D. menziesii
DEME_11F1004_0066,batch_3,21:5w3,0,D. menziesii
DEME_11F1004_0066,batch_3,23:0,0,D. menziesii
DEME_11F1004_0066,batch_3,22:4w6,0,D. menziesii
DEME_11F1004_0066,batch_3,22:5w6,0,D. menziesii
DEME_11F1004_0066,batch_3,22:3w6,0,D. menziesii
DEME_11F1004_0066,batch_3,22:6w4,0,D. menziesii
DEME_11F1004_0066,batch_3,22:5w3,0,D. menziesii
DEME_11F1004_0066,batch_3,22:6w3,3.6240014496005e-4,D. menziesii
DEME_11F1004_0066,batch_3,24:0,0,D. menziesii
DEME_11F1004_0066,batch_3,24:1,0,D. menziesii
DEME_11F1004_0066,batch_3,24:1w9,0,D. menziesii
DEME_11F1004_0066,batch_3,24:1w7,0,D. menziesii
DEME_11F1004_0066,batch_3,26:0,0,D. menziesii
DEME_11F1004_0066,batch_3,26:4w2,0,D. menziesii
DEME_11F1004_0066,batch_3,27:0,0,D. menziesii
DEME_11F1004_0066,batch_3,28:0,0,D. menziesii
DEME_11F1004_0066,batch_3,29:0,0,D. menziesii
DEME_13F1241_0083,batch_3,8:0,3.38651509905557e-5,D. menziesii
DEME_13F1241_0083,batch_3,9:0,1.2231890357782e-4,D. menziesii
DEME_13F1241_0083,batch_3,10:0,1.81962005322389e-5,D. menziesii
DEME_13F1241_0083,batch_3,11:0,4.70068513749504e-5,D. menziesii
DEME_13F1241_0083,batch_3,11:1,0,D. menziesii
DEME_13F1241_0083,batch_3,12:0,1.0715540313429e-4,D. menziesii
DEME_13F1241_0083,batch_3,13:0,0,D. menziesii
DEME_13F1241_0083,batch_3,13:1,0,D. menziesii
DEME_13F1241_0083,batch_3,i-14:0,0,D. menziesii
DEME_13F1241_0083,batch_3,14:0,0.0467455337173069,D. menziesii
DEME_13F1241_0083,batch_3,14:1,2.2391435654949e-4,D. menziesii
DEME_13F1241_0083,batch_3,14:1w5,0,D. menziesii
DEME_13F1241_0083,batch_3,i-15:0,0,D. menziesii
DEME_13F1241_0083,batch_3,a-15:0,0,D. menziesii
DEME_13F1241_0083,batch_3,15:0,0.00127979943743413,D. menziesii
DEME_13F1241_0083,batch_3,15:1w7,0,D. menziesii
DEME_13F1241_0083,batch_3,15:1w5,0,D. menziesii
DEME_13F1241_0083,batch_3,i-16:0,0,D. menziesii
DEME_13F1241_0083,batch_3,16:0,0.120765655682395,D. menziesii
DEME_13F1241_0083,batch_3,16:1w13,0,D. menziesii
DEME_13F1241_0083,batch_3,16:1w9,0,D. menziesii
DEME_13F1241_0083,batch_3,16:1w7t,0,D. menziesii
DEME_13F1241_0083,batch_3,16:1w8c,0,D. menziesii
DEME_13F1241_0083,batch_3,16:1w7c,0.00867251135367096,D. menziesii
DEME_13F1241_0083,batch_3,16:1w6c,0,D. menziesii
DEME_13F1241_0083,batch_3,16:1w5t,0,D. menziesii
DEME_13F1241_0083,batch_3,16:1w5c,0.00891057831063442,D. menziesii
DEME_13F1241_0083,batch_3,16:2w6,0,D. menziesii
DEME_13F1241_0083,batch_3,i-17:0,0,D. menziesii
DEME_13F1241_0083,batch_3,a-17:0,0,D. menziesii
DEME_13F1241_0083,batch_3,16:2w5,0,D. menziesii
DEME_13F1241_0083,batch_3,16:2w4,0,D. menziesii
DEME_13F1241_0083,batch_3,17:0,6.2069261815525e-4,D. menziesii
DEME_13F1241_0083,batch_3,16:3w4,0,D. menziesii
DEME_13F1241_0083,batch_3,16:3w3,0,D. menziesii
DEME_13F1241_0083,batch_3,17:1w9c,0,D. menziesii
DEME_13F1241_0083,batch_3,17:1w7c,0,D. menziesii
DEME_13F1241_0083,batch_3,16:4w3,0,D. menziesii
DEME_13F1241_0083,batch_3,16:4w1,0,D. menziesii
DEME_13F1241_0083,batch_3,17:2,0,D. menziesii
DEME_13F1241_0083,batch_3,18:0,0.00903694081433052,D. menziesii
DEME_13F1241_0083,batch_3,18:1w9t,0,D. menziesii
DEME_13F1241_0083,batch_3,18:1w9c,0.0898882197292304,D. menziesii
DEME_13F1241_0083,batch_3,18:1w8c,0,D. menziesii
DEME_13F1241_0083,batch_3,18:1w7c,0,D. menziesii
DEME_13F1241_0083,batch_3,18:1w5c,0,D. menziesii
DEME_13F1241_0083,batch_3,18:1w6c,0,D. menziesii
DEME_13F1241_0083,batch_3,"18:2w7,12c",0,D. menziesii
DEME_13F1241_0083,batch_3,18:2w6t,0,D. menziesii
DEME_13F1241_0083,batch_3,18:2w6c,0.0561423549421639,D. menziesii
DEME_13F1241_0083,batch_3,18:2w3,0,D. menziesii
DEME_13F1241_0083,batch_3,18:2,0,D. menziesii
DEME_13F1241_0083,batch_3,18:3w6,0.00390005231407653,D. menziesii
DEME_13F1241_0083,batch_3,18:3w4,0,D. menziesii
DEME_13F1241_0083,batch_3,19:0,0.155692757154013,D. menziesii
DEME_13F1241_0083,batch_3,18:3w3,0.0898033041267466,D. menziesii
DEME_13F1241_0083,batch_3,18:4w3c,0,D. menziesii
DEME_13F1241_0083,batch_3,18:4w1,0.130278730410653,D. menziesii
DEME_13F1241_0083,batch_3,18:5w3,0,D. menziesii
DEME_13F1241_0083,batch_3,20:0,0.0090374462643453,D. menziesii
DEME_13F1241_0083,batch_3,20:1w11,0,D. menziesii
DEME_13F1241_0083,batch_3,20:1w9,0,D. menziesii
DEME_13F1241_0083,batch_3,20:1w7,0,D. menziesii
DEME_13F1241_0083,batch_3,20:1w5,0,D. menziesii
DEME_13F1241_0083,batch_3,20:2w6,0.00263390002704158,D. menziesii
DEME_13F1241_0083,batch_3,20:3n7,0,D. menziesii
DEME_13F1241_0083,batch_3,20:3w6,0.0054639146598195,D. menziesii
DEME_13F1241_0083,batch_3,20:4w6,0.166400715717221,D. menziesii
DEME_13F1241_0083,batch_3,20:3w3,0.00221538741480008,D. menziesii
DEME_13F1241_0083,batch_3,20:4w3,0.0197661282781593,D. menziesii
DEME_13F1241_0083,batch_3,20:5w3,0.227553091205928,D. menziesii
DEME_13F1241_0083,batch_3,21:0,0,D. menziesii
DEME_13F1241_0083,batch_3,22:0,0,D. menziesii
DEME_13F1241_0083,batch_3,22:1w9c,0,D. menziesii
DEME_13F1241_0083,batch_3,22:1w7c,0,D. menziesii
DEME_13F1241_0083,batch_3,22:2w6,0,D. menziesii
DEME_13F1241_0083,batch_3,21:5w3,0,D. menziesii
DEME_13F1241_0083,batch_3,23:0,0,D. menziesii
DEME_13F1241_0083,batch_3,22:4w6,0,D. menziesii
DEME_13F1241_0083,batch_3,22:5w6,0,D. menziesii
DEME_13F1241_0083,batch_3,22:3w6,0,D. menziesii
DEME_13F1241_0083,batch_3,22:6w4,0,D. menziesii
DEME_13F1241_0083,batch_3,22:5w3,0,D. menziesii
DEME_13F1241_0083,batch_3,22:6w3,3.3258610972814e-4,D. menziesii
DEME_13F1241_0083,batch_3,24:0,0,D. menziesii
DEME_13F1241_0083,batch_3,24:1,0,D. menziesii
DEME_13F1241_0083,batch_3,24:1w9,0,D. menziesii
DEME_13F1241_0083,batch_3,24:1w7,0,D. menziesii
DEME_13F1241_0083,batch_3,26:0,0,D. menziesii
DEME_13F1241_0083,batch_3,26:4w2,0,D. menziesii
DEME_13F1241_0083,batch_3,27:0,0,D. menziesii
DEME_13F1241_0083,batch_3,28:0,0,D. menziesii
DEME_13F1241_0083,batch_3,29:0,0,D. menziesii
DEME_14F1300_0084,batch_3,8:0,4.66876465258989e-5,D. menziesii
DEME_14F1300_0084,batch_3,9:0,9.2989444733402e-5,D. menziesii
DEME_14F1300_0084,batch_3,10:0,3.16395621084604e-5,D. menziesii
DEME_14F1300_0084,batch_3,11:0,6.67517590824836e-5,D. menziesii
DEME_14F1300_0084,batch_3,11:1,0,D. menziesii
DEME_14F1300_0084,batch_3,12:0,1.6668647354701e-4,D. menziesii
DEME_14F1300_0084,batch_3,13:0,0,D. menziesii
DEME_14F1300_0084,batch_3,13:1,0,D. menziesii
DEME_14F1300_0084,batch_3,i-14:0,0,D. menziesii
DEME_14F1300_0084,batch_3,14:0,0.0535978040600504,D. menziesii
DEME_14F1300_0084,batch_3,14:1,0,D. menziesii
DEME_14F1300_0084,batch_3,14:1w5,0,D. menziesii
DEME_14F1300_0084,batch_3,i-15:0,0,D. menziesii
DEME_14F1300_0084,batch_3,a-15:0,0,D. menziesii
DEME_14F1300_0084,batch_3,15:0,0.00150480844174385,D. menziesii
DEME_14F1300_0084,batch_3,15:1w7,0,D. menziesii
DEME_14F1300_0084,batch_3,15:1w5,0,D. menziesii
DEME_14F1300_0084,batch_3,i-16:0,0,D. menziesii
DEME_14F1300_0084,batch_3,16:0,0.140508208537126,D. menziesii
DEME_14F1300_0084,batch_3,16:1w13,0,D. menziesii
DEME_14F1300_0084,batch_3,16:1w9,0,D. menziesii
DEME_14F1300_0084,batch_3,16:1w7t,0,D. menziesii
DEME_14F1300_0084,batch_3,16:1w8c,0,D. menziesii
DEME_14F1300_0084,batch_3,16:1w7c,0.00887605471637833,D. menziesii
DEME_14F1300_0084,batch_3,16:1w6c,0,D. menziesii
DEME_14F1300_0084,batch_3,16:1w5t,0,D. menziesii
DEME_14F1300_0084,batch_3,16:1w5c,0.0169834995825121,D. menziesii
DEME_14F1300_0084,batch_3,16:2w6,0,D. menziesii
DEME_14F1300_0084,batch_3,i-17:0,0,D. menziesii
DEME_14F1300_0084,batch_3,a-17:0,0,D. menziesii
DEME_14F1300_0084,batch_3,16:2w5,0,D. menziesii
DEME_14F1300_0084,batch_3,16:2w4,0,D. menziesii
DEME_14F1300_0084,batch_3,17:0,0.00113439405608382,D. menziesii
DEME_14F1300_0084,batch_3,16:3w4,0,D. menziesii
DEME_14F1300_0084,batch_3,16:3w3,0,D. menziesii
DEME_14F1300_0084,batch_3,17:1w9c,0,D. menziesii
DEME_14F1300_0084,batch_3,17:1w7c,0,D. menziesii
DEME_14F1300_0084,batch_3,16:4w3,0,D. menziesii
DEME_14F1300_0084,batch_3,16:4w1,0,D. menziesii
DEME_14F1300_0084,batch_3,17:2,0,D. menziesii
DEME_14F1300_0084,batch_3,18:0,0.0195814163102714,D. menziesii
DEME_14F1300_0084,batch_3,18:1w9t,0,D. menziesii
DEME_14F1300_0084,batch_3,18:1w9c,0.137996335984369,D. menziesii
DEME_14F1300_0084,batch_3,18:1w8c,0,D. menziesii
